"ID","Size","enrichmentScore","NES","pvalue","padj","leading_edge","core_enrichment"
"HALLMARK_APOPTOSIS",158,0.335870138825894,1.07054224361355,0.290709290709291,0.443495898041353,"tags=50%, list=42%, signal=29%","Erbb4/Dpyd/Mgmt/Plcb1/Plcb4/App/Tgfbr3/Lef1/Nedd9/Egfr/Spta1/Ptk2/Scin/Add3/Bcl2l1/Ccnd3/Rarb/Ppp2r5a/Naip1/Pak2/Ptk2b/Tgfb2/Fas/Ppp2r5e/Igf2r/Pak1/Rock1/Hgf/Slc20a2/Gch1/Il18/Lmnb1/Casp8/Add2/Bst1/Cd38/Gsn/Rock2/Dnajc3/Brca1/Smad6/Timp2/Nefm/Cd44/Cflar/Bnip3l/Dcn/Plppr4/Atf3/Ppp3r1/Psen1/Sptan1/Add1/Pdcd4/Isg20l2/Gna15/Bmf/Dnm1l/Dap3/Bcl10/Vill/Fez1/Rara/Rarg/Naip6/Emp1/Gsr/Lgals3/Casp2/Birc3/Bcl2l11/Ppp2r5d/Naip2/Plat/Slc20a1/Ccnd2/Rnasel/Sc5d/Gucy2d"
"HALLMARK_HYPOXIA",236,0.326055931210782,1.05621223769686,0.292707292707293,0.443495898041353,"tags=35%, list=31%, signal=25%","Erbb4/Gpc6/Rora/Large1/Prkcb/Ndst4/Ppfia2/Nedd4l/Prkca/Myh15/Rbpj/Bcl2/Dtna/Ets1/Ext1/Ndst3/Xpnpep1/Egfr/Pgm5/Col5a1/Gcnt2/Dtnb/Dpysl3/Foxo3/Pfkfb3/Hk1/Hs3st1/Mgam/Akap12/Myh10/Kif5c/Tpd52/Col11a1/Jmjd1c/Gys2/Sdc2/Crmp1/Scarb2/Ppargc1a/Klf7/Sis/Zfp292/Pkp1/Myh14/Myh11/Atp7b/Ppfia1/Dpysl2/Lrp8/Rlf/Hdlbp/Hk2/Kdm3b/Pnrc1/Myh13/Ak4/Pgm1/Slc2a3/Pfkp/Car12/Scarb1/Anxa2/Mxi1/Noct/Myh9/Sult2a4/Ero1a/Dpys/Bnip3l/Nedd4/Myh2/Col11a2/P4ha2/Dcn/Pygl/Atf3/Ndst1/Pkm/Isg20l2/Myh8/Irs2/Ackr3/Sult2a6"
"HALLMARK_NOTCH_SIGNALING",39,0.371935662597071,1.06886344752945,0.37374749498998,0.549628669102912,"tags=41%, list=30%, signal=29%","Prkcb/Tcf7l2/Prkca/Notch2/Maml2/Ccnd3/Dtx2/Arrb1/Dtx1/Cul1/Wnt2/Notch4/Kat2b/Ppard/Mfng/Dtx4"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",54,0.338638545180663,1.00746399129634,0.485514485514486,0.693592122163551,"tags=35%, list=29%, signal=25%","Hdac9/Lef1/Rbpj/Hdac4/Notch2/Gnai1/Wnt5b/Ccnd3/Ptch1/Ncor2/Numb/Hdac5/Cul1/Hdac7/Gnai3/Notch4/Kat2b/Hdac1/Ppard"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",197,0.308311417021408,0.992571667709065,0.538461538461538,0.747863247863248,"tags=49%, list=43%, signal=28%","Pde4d/Ptprd/Pde4b/Abca13/Tnr/Pdlim5/Abca12/Map2k6/Abca1/Nfkb1/Abca4/Ptpre/Tnc/Atp2b2/Smad2/Pfkfb3/Tsc22d1/Rcan1/Ptpra/Ccnd3/Sgk1/Atp2b1/Sik2/Tank/Plek/Lamb3/Panx1/Naip1/Kynu/Dennd5b/Tnn/Ptprf/Smad3/Atp2b4/Spsb4/Lrp8/Abca17/Gch1/Il18/Zbtb10/Dnajb4/Ptprs/Pnrc1/Dennd5a/Nampt/Slc2a3/Pmepa1/B4galt1/Tnxb/Cd44/Cflar/Per2/Abca2/Pde4a/Plpp3/Dram1/Atf3/Ifngr2/Spsb1/Dusp1/Irs2/Ackr3/Stat5b/Ehd3/Tnfrsf9/B4galt5/Tgif1/Nfkbia/Cd83/Serpinb2/Nr4a3/Rnf19b/Nfil3/Naip6/Olr1/Ehd4/Rel/Sdc4/Dusp5/Tnfaip3/Pdlim7/Ifih1/F3/Sik1/Birc3/Il15ra/Naip2/Rnf19a/Icosl/Ccnd2/Map2k3/Ldlr/Nfe2l2/Nfkb2/Ets2/Serpinb8"
"HALLMARK_MTORC1_SIGNALING",190,0.305425537554818,0.981459883154573,0.566433566433566,0.765450765450766,"tags=55%, list=47%, signal=30%","Slc7a11/Rit2/Itgb6/Niban1/Me3/Acacb/Map2k6/Mthfd2l/Skap2/Pgm5/Acaca/Uso1/Elovl6/Itgb5/Hk1/Add3/Nfyc/Pik3r1/Sytl2/Psmd14/Elovl5/Sec11c/Nup205/Me1/Ssr1/Bcat1/Lrp8/Actr3/Ung/Psmc2/Actr3b/Ifrd1/Hk2/Psat1/Nufip1/Me2/Cct6b/Adipor2/Ak4/Pgm1/Nampt/Add2/Slc2a3/Pfkp/Acsl3/Gclc/Ero1a/Fads2b/P4ha2/Rpa1/Immt/Slc1a4/Sec11a/Txnrd3/Add1/Nmt1/Phgdh/Got1/Lgmn/Dapp1/Lta4h/Itgb3/Dhcr7/Igfbp5/Gtf2h1/Pitpna/Pitpnb/Cyp51/Nfil3/Txnrd1/Idh2/Gsr/Sord/Pfkl/Hkdc1/Cd9/Ube2d3/Pfkm/Nmt2/Fads2/Rab1a/Aurka/Pdap1/Atp2a2/Mthfd2/Eef1e1/Map2k3/Uchl5/Ldlr/Sc5d/Tbk1/Egln3/Atp2a1/Itgb2/Elovl2/Tuba8/P4ha1/Sqle/Acly/Ikbke/Ctsc/Atp6v1d/Cops5/Pdk1/Ak3"
"HALLMARK_GLYCOLYSIS",222,0.301067309936107,0.972755457102767,0.61038961038961,0.803144224196856,"tags=39%, list=35%, signal=26%","Erbb4/Gpc6/Hs6st3/Ndst4/Ppfia2/Slc25a13/Xylt1/Hs2st1/Me3/Ext1/Ndst3/Ext2/Egfr/Col5a1/Met/Dpysl3/Slc25a12/Pfkfb3/Hk1/Col11a1/Gys2/Sdc2/B3gat2/Crmp1/Galk2/Nt5e/Fut8/Mertk/Zfp292/Agl/Me1/Ppfia1/Plod2/Hs6st1/Cog2/Dpysl2/Lrp8/Pcx/Tpst1/Rlf/Hdlbp/Hk2/Sdhc/Me2/Rpe/Ak4/Pfkp/Plod1/Gclc/Glce/Mxi1/B4galt1/Ero1a/Dpys/Paxip1/Cd44/Gne/Col11a2/P4ha2/Dcn/Lhx9/Pygl/Qsox1/Tgfa/Ndst1/Capn5/Bpnt1/Cyb5a/Pkm/Gfpt1/Isg20l2/Gfpt2/Got1/Irs2/Dsc3/Igfbp5/Dld/Ecd/Klb/Gpc1/Rragd/Gal3st1/Pgm2/Ugp2/Depdc1a/Kl/Slc35a3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",215,0.294116606893946,0.948845221506511,0.694305694305694,0.890135505520121,"tags=48%, list=43%, signal=28%","Auts2/Marchf1/Pde4d/Pde4b/Ncoa2/Pla2g4a/Itgb6/Peli2/Upp2/Arid5b/Nfkb1/Stat4/Bank1/Cfhr2/Itgb5/Irf2/Eif2ak2/Jak1/Cfhr4/Epsti1/Ddx60/Gbp5/Jak2/Herc4/Rnf213/Gbp8/Dcbld1/Il15/Fas/Stat3/Cfh/Gch1/Usp18/Fpr3/Casp8/Nampt/Bst1/Pfkp/Cd38/Sp100/Adar/Ptpn2/Ifnar2/H2-DMa/Arl4a/Cmklr1/Bpgm/Batf2/H2-Eb2/Parp12/Pde4a/Ptpn11/St3gal5/Selp/Il4ra/Il7/Sppl2a/Sspn/Isg20l2/Tdrd7/Ifi44/Herc3/Ncoa3/Gbp7/Itgb3/Nod1/Cd274/Mx2/Slamf7/Gbp2/Psma2/Peli1/Ptpn1/Mx1/Sp140/Nfkbia/Lap3/Cfhr1/Methig1/Trim31/Pfkl/Tnfaip3/Rbck1/Ifih1/Tapbp/Gbp2b/Pfkm/Trim26/Rnf31/C2/Psmb2/Il15ra/Pml/Mthfd2/Lats1/Znfx1/Oas2/Irf4/Klrk1/Stat2/H2-M10.4/Sri/Itgb2/Casp4"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",47,0.285617445998566,0.842634463807929,0.776223776223776,0.97027972027972,"tags=45%, list=41%, signal=26%","Fer/Msra/Mbp/Pdlim1/Pfkp/Scaf4/Gclc/Cat/Txnrd3/Prnp/Gclm/Ndufs2/Lpo/Glrx2/Txnrd1/Gsr/Pfkl/Ptpa/Stk25/Pfkm/Hhex"
"HALLMARK_UV_RESPONSE_UP",213,0.267307830339722,0.862476666275007,0.888111888111888,1,"tags=28%, list=29%, signal=20%","Dlg2/Ptprd/Ntrk3/Pcsk5/Kcnh7/Plcl1/Dlg1/Ntrk2/Tacr1/Lyn/Rasgrp3/Mark1/Fyn/Mmp16/Rab27b/Pcsk6/Olfm3/Ptpre/Abcb5/Htr7/Abcb1b/Prkacb/Hck/Ptpra/Tacr3/Ccnd3/Abcb1a/Abcb11/Mertk/Plcl2/Ptprf/Ppat/Ago3/Slc6a11/Ret/Blk/Col2a1/Gch1/Arrb1/Ptprs/Cdc5l/Col1a2/Fmo3/Ago1/Abcb4/Lck/Slc6a6/Mark3/Gls/Rab27a/Onecut3/Ago2/Lhx9/Mark2/Atf3/Slc6a13/Ephx1/Onecut2/Yes1"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",87,0.274857039613257,0.843379488961058,0.831168831168831,1,"tags=61%, list=53%, signal=29%","Abca13/Abca12/Antxr2/Niban1/Abca1/Abca4/Gnai1/Gldc/Fdft1/Lrp8/Abca17/Srebf2/Pnrc1/Gnai3/Acss2/Fads2b/Adh1/Anxa13/Abca2/Atf3/Atxn2/Lgmn/Dhcr7/Adh4/Cpeb2/Anxa5/Cyp51/Nfil3/Cpeb4/Hsd17b7/Fbxo6/Cd9/Lgals3/Lss/Fads2/Gusb/Ldlr/Sc5d/Sqle/Mvk/Jag2/Abca7/Errfi1/Adh6b/Jag1/Pcyt2/Trp53inp1/Srebf1/Gstm3/Chka/Mal2/Adh5/Scd4"
"HALLMARK_FATTY_ACID_METABOLISM",178,0.252355495962469,0.808798967601337,0.938061938061938,1,"tags=53%, list=49%, signal=27%","Bmpr1b/Bckdhb/Me3/Bmpr1a/Rap1gds1/Auh/Gpd2/Acsl1/Hspa4l/Cd36/Aldh1a2/Cryz/Elovl5/Aldh1a1/Me1/Acadl/Hmgcll1/Chat/Acsl6/Sdhc/Gad1/Me2/Hmgcl/Adipor2/Hsd17b11/Fmo3/Fh1/Pcbd2/Acsl3/Nbn/Aldh1a7/Adh1/Acaa2/Metap1/Cpt1a/Acsl5/Aadat/Uros/Acss1/Ephx1/Hsd17b6/Hao2/Adh4/Sucla2/Blvra/Dld/Cyp4a12b/Hadh/Dlst/Fmo2/Aco2/Reep5/Rdh16/Hpgd/Etfdh/Hibch/Hsd17b7/Suclg1/S100a10/Idh2/Aldh3a2/Hsdl2/Decr1/Hmgcs2/Bphl/Hspa4/Hadhb/Tdo2/Cpt2/Fmo1/D2hgdh/Cpt1c/Acadm/Gad2/Aldh9a1/Aqp7/Vnn3/Elovl2/Gm4846/Fmo5/Rdh19/Hsd17b13/Hsph1/Aldh1a3/Gstz1/Mdh1/Cyp4a12a/Nnmt/Adh6b/H2az2/Cbr1/Cbr3/Acot1/Cyp4x1"
"HALLMARK_E2F_TARGETS",177,0.234932397187552,0.752749733196563,0.981018981018981,1,"tags=60%, list=56%, signal=27%","Diaph3/Hmga2/Cit/Prkdc/Prim2/Pds5a/Atad2b/Fhad1/Mms22l/Rfc1/Mre11a/Pds5b/Bard1/Dnmt1/Brms1l/Nup205/Nup153/Nup107/Pole/Cenpe/Melk/Ung/Cbx5/Pole4/Kif2a/Brca2/Msh2/Nbn/Brca1/Cdkn2a/Ezh2/Strbp/Smc3/Ipo8/Rpa1/Ilf3/Lbr/Pold3/Hnrnpd/Mcm3/Hells/Chek2/Smc6/Atad2/Snrpn/Smc1b/Cse1l/Rad21/Xpo1/Dck/Depdc1a/Luc7l3/Bub1b/Mki67/Eed/Ing3/Gins1/Usp1/Espl1/Eif2s1/Slbp/Syncrip/Rad51c/Nasp/Aurka/Kif2c/Mthfd2/Ube2t/Diaph2/Mybl2/Rfc2/Psip1/Racgap1/Ezh1/Dlgap5/Hnrnpr/Nap1l1/Mybl1/Mcm5/Tmpo/Chek1/Dek/Exosc8/Kif18b/Cdkn3/Rpa2/H2az2/Paics/Top2a/Lyar/Xrcc6/Dscc1/Pola2/Top2b/Trp53/Rbbp4/Mad2l1/Snrpa1/Timeless/Mcm6/Gins4/Cdkn1a/Lig1/Orc2/Zw10/Pan2/Tubb6"
"HALLMARK_DNA_REPAIR",128,0.228015157626457,0.716362919991057,0.975024975024975,1,"tags=58%, list=55%, signal=26%","Pde4d/Pde4b/Adcy2/Adcy8/Adcy5/Rev3l/Ago3/Usp15/Adcy1/Ercc5/Pole4/Bivm/Ak4/Adcy7/Ell/Ago1/Gtf2b/Rala/Nudt9/Nfx1/Stx3/Pde4a/Ago2/Gsdme/Pold3/Rad52/Adcy6/Dguok/Gtf2h1/Nt5c3/Ada/Adcy3/Gtf2h3/Nelfcd/Eloa/Rad51/Supt5/Dad1/Ercc3/Pde6h/Usp4/Cda/Ago4/Polr1d/Ak1/Srsf4/Bcam/Taf12/Cstf3/Rfc2/Sf3a3/Nelfb/Rnmt/Sdcbp/Taf13/Ak3/Dgcr8/Polr2a/Rpa2/Polr1h/Npr2/Polr2g/Polh/Rae1/Tsg101/Nt5c3b/Pola2/Vps37b/Rnf7/Trp53/Pola1/Gtf2h5/Supt4a/Gtf2f1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",132,0.216554023072022,0.681613474087049,0.992007992007992,1,"tags=59%, list=56%, signal=26%","Slc25a13/Cox10/Lrpprc/Slc25a12/Rhot1/Atp6v1h/Cox7b2/Atp6v0a4/Etfa/Sdhc/Fh1/Mfn1/Mtx2/Ogdh/Ndufa9/Afg3l1/Pdhx/Atp6v0a2/Uqcrh/Acaa2/Acat1/Cpt1a/Immt/Cs/Pdk4/Cyb5a/Atp6v0a1/Timm17a/Sucla2/Mrpl15/Ndufs2/Dld/Glud1/Mtrf1/Dlat/Mfn2/Ogdhl/Dlst/Aco2/Por/Etfdh/Fdx1/Bdh2/Suclg1/Atp5pb/Idh2/Decr1/Mgst3/Atp1b1/Hadhb/Cpt1c/Acadm/Vdac3/Idh3a/Ndufv2/Ndufs1/Iscu/Casp7/Hadha/Atp6v1d/Atp6v1e1/Nqo1/Atp6v1g3/Mdh1/Grpel1/Afg3l2/Bckdha/Idh1/Cyct/Ldha/Pmpca/Timm9/Ndufb1/Cox15/Ndufb3/Isca1/Ldhb/Tcirg1"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",110,0.199385575574781,0.619920272911263,0.996003996003996,1,"tags=72%, list=67%, signal=23%","Oxr1/Ncoa7/Irf2/Eif2ak2/Elf1/Epsti1/Ddx60/Gbp5/Herc4/Gbp8/Il15/Tent5c/Usp18/Casp8/Sp100/Adar/Batf2/Parp12/Il7/Isg20l2/Tdrd7/Ifi44/Herc3/Gbp7/Mx2/Gbp2/Trim30a/Mx1/Sp140/Lap3/Trim31/Trim12a/Ifih1/Gbp2b/Trim26/Tmem140/Rnf31/Gmpr/Stat2/H2-M10.4/Oas1g/Trim25/Ifit2/Irf9/Slc25a28/Helz2/Samd9l/Nmi/Csf1/Gbp3/Tap1/Psme1/H2-Q4/Psma3/Ripk2/Trim30d/Dhx58/Gbp11/Fibin/Trim30b/Ifi35/Cnp/Oasl1/Oasl2/Rsad2/C1s1/Trim34a/Nub1/Sp110/H2-Q2/Trim14/Ifit3b/Herc6/Oas1a/Oas1d/Trafd1/H2-T22/Mov10/H2-K1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",101,0.184253113494006,0.570988948753745,0.996003996003996,1,"tags=44%, list=49%, signal=22%","Atf6/Exoc2/Cnot2/Kifc3/Kif5c/Ddx10/Sec11c/Ern1/Ssr1/Cnot4/Exosc9/Psat1/Wipi2/Eif2ak3/Lsm1/Dnajc3/Aldh18a1/Exosc10/Ero1a/Eif4e/Slc1a4/Atf3/Sec11a/Wipi1/Wfs1/Gosr2/Eif2s1/Eftud2/Mthfd2/Eif4a3/Nfya/Xpot/Pdia6/Sec31a/Sdad1/Dctn1/Kif5a/Nabp1/Ifit1bl2/Fkbp14/Khsrp/Ywhaz/Dnaja4/Bag3"
"HALLMARK_MYC_TARGETS_V1",158,0.147084460305667,0.468812525837374,1,1,"tags=70%, list=70%, signal=21%","Cps1/Srpk2/Psmd1/Psmd14/Dhx15/Pwp1/Dhx35/Fam120a/Ifrd1/Ssbp1/Cul1/Dhx8/Dhx38/Tfdp1/Eif4e/Hdac1/Mrps18b/Psma8/Cct2/Hnrnpd/Serbp1/Pabpc4/Psmb3/Psma2/Xpo1/Stard7/Kpnb1/Pabpc1l/Usp1/Ddx21/Eif2s1/Syncrip/Ywhaq/Hdac2/Psmb2/U2af1/Acp1/Rad23b/Vdac3/Snrpd1/Srpk1/Ube2l3/Ncbp1/Hdgf/Hnrnpr/Cdc45/Trim28/Xpot/Nap1l1/Mcm5/Abce1/Hnrnpc/Hddc2/Cops5/Ddx50/Dek/Hnrnpa3/Ppm1g/H2az2/Snrpd3/Uba2/Ywhae/Eif4h/Xrcc6/Eif4g2/Psmc6/Eif3d/Ppia/Ldha/Eif3b/Mad2l1/Cad/Snrpa1/Prpf31/Mcm6/Hnrnpu/Orc2/Cct4/Ssb/Eef1b2/Erh/Psma7/Snrpa/Eif1a/Prps1l3/Eif4a2/Lsm2/Cbx3/Cdk2/Ctps2/Hsp90aa1/Clns1a/Nolc1/Fam120c/Hnrnpa2b1/Ruvbl2/Odc1/Prdx3/Rrm1/Psma6/Myc/Cdc20/Eif1ad12/Ccna2/Mrpl9/Tyms/Sf3a1/Hsp90ab1/Cox5a/Txnl4a/Rpl6"
"HALLMARK_MYC_TARGETS_V2",46,0.158382119054465,0.465982226868128,0.996003996003996,1,"tags=20%, list=28%, signal=14%","Map3k5/Hk1/Wdr43/Utp20/Ung/Hk2/Rcl1/Slc19a2/Prmt3"
