"ID","Size","enrichmentScore","NES","pvalue","padj","leading_edge","core_enrichment"
"HALLMARK_UV_RESPONSE_DN",241,0.599935176721273,1.93735655456427,1e-10,1.66666666666667e-09,"tags=50%, list=17%, signal=42%","Adgrl3/Atrnl1/Celf2/Magi2/Nfia/Nfib/Atxn1/Magi1/Syne1/Ptprt/Cacna1c/Kcnma1/Prkca/Ptprk/Apbb2/Akt3/Ptprm/Cacna1d/Cacna1e/Erbb4/Prkce/Sipa1l1/Ltbp1/Scn1a/Inpp4b/Plcb4/Vav3/Igf1r/Syne2/Atp2b2/Sipa1l3/Scn2a/Map2k5/Runx2/Stard13/Prkcb/Egfr/Mmp16/Scn8a/Fyn/Runx1/Dlc1/Nek7/Bmpr1b/Magi3/Tjp2/Tjp1/Rbpms/Pias2/Ica1/Dyrk1a/Prkch/Add3/Ptpn14/Spata13/Ntn1/Lpar1/Cacna1a/Bckdhb/Cdc42bpa/Scn7a/Scn9a/Synj2/Atrn/Notch2/Scaf8/Lamc1/Itgb5/Zmiz1/Ddah1/Smad3/Insr/Inpp4a/Nfix/Arhgef4/Prkar2b/Vav2/Pdlim5/Sipa1l2/Tgfbr3/Adgrl2/Nfkb1/Mgmt/Met/Cap2/Smad6/Atp2b1/Scn10a/Nrp2/Efemp1/Pik3r1/Pten/Bdnf/Pik3ca/Pias1/Cdk13/Lrp8/Celf1/Grk5/Slc7a2/Prdm2/Scn5a/Grk4/Sdc2/Slc7a1/Lamc2/Plpp3/Lyn/Togaram1/Cacna1b/Akt2/Atp2b4/Scn3a/Ptpn21/Add2/Phf3/Mta3/Synj1/Lamc3/Prkar2a/Itgb6"
"HALLMARK_MITOTIC_SPINDLE",284,0.562865731438394,1.82851726703234,1e-10,1.66666666666667e-09,"tags=61%, list=26%, signal=46%","Dst/Arhgap26/Tiam1/Dock4/Sorbs2/Myo1d/Dock1/Rabgap1l/Srgap1/Macf1/Rasal2/Rapgef5/Dnah5/Arhgap10/Fgd6/Tiam2/Kif1b/Sptbn1/Kif5c/Farp1/Myo1b/Akap13/Srgap3/Dnah7c/Epb41l2/Ccdc88a/Prex2/Nin/Dnah7a/Dnah14/Dock2/Dnah9/Prex1/Nf1/Cep192/Dock3/Dnah12/Palld/Clasp1/Nedd9/Septin9/Mad1l1/Katnal1/Dnah2/Clasp2/Ccdc88c/Srgap2/Ssh2/Nck2/Cdc42bpa/Dock5/Abr/Dnah7b/Tbcd/Epb41l3/Sos1/Arhgap42/Clip1/Pcnt/Ranbp9/Notch2/Dync2h1/Myo9a/Bcr/Dnah11/Cdk5rap2/Cyth3/Arhgef12/Myo1e/Tlk1/Arhgef11/Myh10/Vcl/Pdlim5/Sptb/Pcgf5/Dnah10/Rabgap1/Fgd4/Tpx2/Dab2ip/Clip2/Abl2/Arhgap35/Dnah6/Ckap5/Ywhae/Itsn2/Kifc3/Rock2/Arfgef2/Abi1/Kntc1/Rock1/Dync1h1/Avil/Myh15/Dnah17/Kif2a/Wasf2/Farp2/Epb41/Abi2/Myh13/Abl1/Myo1h/Alms1/Actn2/Wasf1/Arhgef7/Mark3/Gsn/Fgd3/Lrpprc/Rrbp1/Arhgef2/Csnk1e/Kif28/Cd2ap/Flnb/Wasl/Sos2/Capzb/Mark2/Myh11/Arl8b/Arhgap29/Anln/Cdc27/Cenpj/Hook3/Sass6/Kifap3/Hook1/Dnah3/Tubgcp2/Mark4/Top2a/Pxn/Arfgef1/Actn4/Als2/Actn1/Smc1b/Cdc42bpb/Notch1/Map3k21/Pcm1/Cenpf/Scin/Smc3/Rab3gap1/Katna1/Myh9/Kif1a/Cntrl/Sptbn2/Klc1/Mark1/Myh14/Sptbn5/Hdac7/Kif5a/Cyth1/Kif11/Rfc1/Kif20b/Kif5b/Myh2/Tubgcp3/Ralbp1/Myh8/Myh7b/Tlk2"
"HALLMARK_APICAL_JUNCTION",269,0.49598132197306,1.61017184991965,1e-10,1.66666666666667e-09,"tags=48%, list=27%, signal=35%","Cntn4/Exoc4/Nlgn1/Nrxn1/Nrxn3/Cntn5/Lama2/Kcnh7/Slit3/Lsamp/Cntn6/Akt3/Cntn1/Ppp2r2b/Negr1/Erbb4/Nrcam/Neb/Adamts20/Chl1/Map4k3/Vav3/Cdh4/Adam22/Cntn3/Egfr/Ptk2/Slit2/Lama3/Fbn2/Cdh2/Map3k20/Parva/Epb41l2/Fyn/Itga6/Nf1/Tjp2/Tjp1/Rsu1/Skap2/Fbn1/Nfasc/Cdk19/Evl/Tll1/Adam23/Epb41l3/Tspan9/Col9a1/Lamc1/Itgb5/Sgce/Slit1/Myh10/Vcl/Pard6g/Vav2/Vwf/Nrxn2/Adamts9/Plcg2/Itga2/Ptk2b/Cldn14/Pik3r1/Lama4/Pten/Lima1/Itga1/Pecam1/Lamb3/Myh15/Ppp2r2c/Lamc2/Gnai3/Ctnnd1/Lyn/Epb41/Myh13/Pard6b/Akt2/Map4k5/Actn2/Arhgef7/Inpp5d/Tll2/Ptprc/Lama1/Lamc3/Itgb6/Flnb/Dhx35/Wasl/Jam3/Myh11/Dhx38/Itgb3/Col16a1/Nrap/Atp1a4/Actn4/Actn1/Adamts5/Adam9/Dhx8/Cd276/Ldlrap1/Zap70/Myh9/Irs1/Plcg1/Parvb/Myh14/Sdc3/Colgalt2/Itgb2/B4galt1/Mmp9/Baiap2/Erbb3/Chat/Myh2/Myh8/Myh7b/Itga11/Cdh1/Cdk8/Nectin1"
"HALLMARK_MYOGENESIS",257,0.491203691358947,1.59131457822895,5.18439348035661e-10,6.48049185044576e-09,"tags=50%, list=28%, signal=36%","Hdac9/Nav3/Utrn/Nav2/Lama2/Kcnh7/Sgcd/Sgcz/Ryr2/Akt3/Ryr3/Sorbs1/Erbb4/Plxna4/Ncam1/Myo1d/Ppfia2/Ablim1/Adam12/Cep128/App/Dtna/Pde4dip/Ncam2/Dtnb/Egfr/Kcnh1/Lama3/Kcnh5/Myo1b/Itga6/Rit2/Tead1/Hdac4/Large1/Camk2d/Svil/Mybpc1/Sh3bgrl2/Notch2/Col4a2/Itgb5/Nos1/Adam19/Myo1e/Myom1/Pygb/Myh10/Gja5/Ablim2/Col15a1/Ryr1/Dennd2c/Col4a1/Col6a6/Rb1/Lama4/Agl/Mgam/Lpin1/Pfkm/Lpin2/Slc6a11/Col6a5/Dapk2/Ptgis/Col6a4/Avil/Myh15/Nos2/Camk2b/Reep1/Myh13/Akt2/Myo1h/Actn2/Acsl5/Gsn/Lama1/Itgb6/Myh11/Itgb3/Pygl/Camk2g/Ablim3/Pcx/Dennd2a/Slc6a6/Plxna2/Dmd/Actn4/Actn1/Cd36/Notch1/Scin/Mb/Acsl1/Pfkp/Myh9/Myom2/Ppfia1/Myh14/Hdac7/Wdr33/Itgb2/Myom3/Ppfia4/Large2/Scd2/Ifrd1/Erbb3/Pkia/Ppfia3/Cnn3/Chat/Myl4/Lpin3/Myh2/Camk2a/Myh8/Myh7b/Psen2/Igf1/Casq2/Tead4/Mef2a/Tpd52l1/Nos3"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",219,0.464018379230251,1.49502998926232,4.98088879885798e-07,4.98088879885798e-06,"tags=48%, list=30%, signal=34%","Dst/Lrp1b/Ntm/Opcml/Lama2/Sgcd/Slit3/Cadm1/Sgcz/Tnr/Macf1/Adam12/Cdh4/Slit2/Lama3/Fbn2/Cdh2/Mmp16/Cald1/Sntb1/Lrp6/Fbn1/Ntn1/Cd44/Tll1/Wipf1/Col14a1/Fap/Notch2/Col4a2/Lamc1/Mfap5/Itgb5/Adam19/Slit1/Lrp1/Itga8/Vegfc/Tgfbr3/Igfbp2/P3h2/Cap2/Col4a1/Lrp2/Nid2/Col6a6/Fn1/Lama4/Serpine2/Gm19410/Bdnf/Col4a3/Slc6a11/Col6a5/Col6a4/Lamc2/Col12a1/Mest/Lrp5/Matn2/Col5a1/Tll2/Lama1/Lamc3/Itgb6/Flnb/Prrx2/Itgb3/Lrp4/Col16a1/Slc6a6/Sntb2/Notch1/Sfrp1/Mmp24/Pmepa1/Colgalt2/Fbln1/Glipr1l1/Wdr33/Itgb2/Col11a1/Itgav/Tpm1/Col5a2/Cdh1/Dpp4/Postn/Il15/Tnfaip3/Fbln5/Prrx1/Anpep/Fermt2/Bmp1/Col1a2/Tnc/Plec/Igsf10/Col6a3/Lama5/Mmp15/Col5a3/Tnxb/Tnn/Cdh3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",233,0.445583793742082,1.43713899639738,1.21571957830383e-05,0.000101309964858653,"tags=46%, list=30%, signal=33%","Adcy2/Nav3/Nav2/Thsd4/Tiam1/Mpped2/Ablim1/Igf1r/Bcl11a/Slc24a3/Stard13/Kazn/Tiam2/Gab2/Farp1/Adcy8/Elf1/Dlc1/Tjp2/Tjp1/Calcrl/Gfra1/Add3/Rab31/Celsr1/Fer1l6/Cd44/Svil/Med13l/Greb1l/Bcl11b/Aff1/Myof/Deptor/Ttc39b/Adcy1/Insr/Sybu/Jak2/Slc2a3/Adcy7/Adcy5/Rbbp8/Bcl2/Itpk1/Ablim2/Jak1/Fkbp5/Dysf/Greb1/Nrip1/Ncor2/Rasgrp1/Mapt/Endod1/Slc7a2/Papss1/Slc37a1/Adcy3/Slc7a1/Farp2/Reep1/Ovol2/Olfm3/Slc1a1/Scarb1/Elovl2/Add2/Med13/Inpp5f/Slc24a4/Frk/Tbc1d30/Ablim3/Rps6ka2/Ccnd3/Calcr/Rrp12/Abhd2/Fhl2/Olfm1/Otof/Mreg/Myb/Ugcg/Arl3/B4galt1/Fer1l4/Slc37a2/Mindy1/Rasgrp3/Sult2a3/Rarb/Rps6ka1/Tpd52l1/Syngr1/Rara/Slc27a6/Podxl/Celsr2/Prss23/Kdm4b/Car12/Mpped1/Akap1/Celsr3/Rab22a/Jak3"
"HALLMARK_ANDROGEN_RESPONSE",138,0.466221470058597,1.47223310262954,9.98335585276187e-05,0.000713096846625848,"tags=54%, list=31%, signal=38%","Arid5b/Akt3/Adamts20/Inpp4b/Abcc4/Stk39/Cdk6/Ptk2/Bmpr1b/Pias2/Map7/Ptpn14/Sec24d/Zmiz1/Inpp4a/Tpd52/Sgk1/Itga8/Pdlim5/Akap12/Herc3/Acsl3/Adamts9/Fkbp5/Ptk2b/Tsc22d1/Mertk/Zbtb10/Pias1/Oxsr1/Abcc5/Xrcc6/Gnai3/Akt2/Actn2/Xrcc5/Homer2/Ptpn21/Elovl2/Gsr/Abcc9/Mak/Camkk2/Gucy1a1/Herc4/Rps6ka2/Ccnd3/Actn4/Actn1/Adamts5/Rrp12/Abhd2/Aldh1a1/Abcc12/Abcc6/Abcc8/Pmepa1/B4galt1/Scd2/Itgav/Abcc1/Rps6ka1/Bmpr1a/Aldh2/Slc38a2/Abcc3/Aldh1a3/Tmem50b/Gnai1/Cilk1/Scd1/Vapa/Adamts4/Elovl5/Lman1"
"HALLMARK_APICAL_SURFACE",81,0.502604241182065,1.53906680553017,0.00016437726312275,0.00102735789451719,"tags=36%, list=16%, signal=30%","Epha6/Mdga2/Atp8a2/Ephb1/Ntng1/App/Epha5/Epha7/Atp8a1/Akap7/Epha4/Fyn/Mdga1/Epha3/Pkhd1/Pkhd1l1/Scube1/Sulf1/Ephb2/Crybg1/Atp8b1/Scube2/Atp11a/Adam10/Atp8b4/Atp11b/Lyn/Slc22a22/Ncoa6"
"HALLMARK_HEDGEHOG_SIGNALING",59,0.541077543950311,1.62035568699151,0.000211989317561616,0.00117771843089786,"tags=41%, list=15%, signal=35%","Arhgap26/Slit3/Nrcam/Chl1/Unc5d/Rtn1/Arhgap10/Cdk6/Slit2/Unc5c/Nf1/Celsr1/Nfasc/Tle4/Arhgap42/Dpysl2/Dpysl3/Slit1/Myh10/Nrp2/Dpys/Lrp8/Myh15/Myh13"
"HALLMARK_IL2_STAT5_SIGNALING",235,0.40452403174175,1.30475181452573,0.000966438317610917,0.00483219158805458,"tags=33%, list=21%, signal=26%","Dst/Tiam1/Rora/Prkce/Myo1d/Rabgap1l/Macf1/Scn1a/Pcsk5/Igf1r/Scn2a/Ncoa2/Serpinb6a/Tiam2/Myo1b/Scn8a/Itga6/Hipk3/Spred2/Prkch/Pcsk6/Cd44/Lrrc8d/Scn7a/Ikzf2/Scn9a/Sh3bgrl2/Lrrc8c/Ncoa3/Ttc39b/Cyfip2/Hipk2/Abcb11/Phtf2/Insr/Enpp3/Slc2a3/Myo1e/Itga8/Pou2f1/Bcl2/Capn8/Rabgap1/Scn10a/Galm/Bmpr2/Enpp1/Nrp2/Igf2r/Plagl1/Slc39a8/Lrrc8b/Enpp2/Scn5a/Snx9/Lclat1/Itih5/Capn9/Myo1h/Scn3a/Capn2/Abcb4/Map6/Dennd5b/Hk1/Abcb1b/Uck2/Abcb5/Phtf1/Hk2/Wls/Gucy1b1/Ccnd3/Socs2/Gbp8/Scn11a/Swap70"
